x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,etiqueta
-0.0,0.0,0.0,0.1524702313071289,-0.10220469222636348,-0.07864803098352975,0.20835834661816696,-0.2773855894617042,-0.11088518268629494,0.129880449651943,-0.41331571851956583,-0.14840836247206274,0.02181255134813425,-0.5126868269067364,-0.1797805983605762,0.1508510925966817,-0.4906503618109776,0.011737474308439381,0.22188668142760917,-0.677639611972563,-0.03725717505182043,0.26675852275284023,-0.785541624623636,-0.07710593094576126,0.2845547009618802,-0.8757975851259153,-0.10568754610379759,0.03690851013072434,-0.5053391674222869,-0.0011348668409038034,0.013259191942332035,-0.7403815558380779,-0.05376842836498072,0.011498490187210886,-0.8877418986983479,-0.09474072705613316,0.0001694383932391007,-0.993040481327711,-0.11777339994692644,-0.054618101676982736,-0.47058370913253367,-0.032015308558104076,-0.078175412995928,-0.6659200775589033,-0.13187708513911006,-0.0086632210736766,-0.5852931369717634,-0.16065460205234028,0.02787553075696306,-0.48672854622682,-0.1527857145428823,-0.13509186449087984,-0.40891487509086644,-0.06981074839916412,-0.10173072020484572,-0.556154197034245,-0.15974721846338524,-0.040283067033492756,-0.5026061079201581,-0.17503985331640717,-0.008731087526882585,-0.4166314274642523,-0.16701119496719533,V
-0.0,0.0,0.0,0.06040924646278873,-0.025668579025811673,-0.2727771219603903,0.00030923244654682073,-0.028292863890346135,-0.4081042374072129,-0.11692836757359137,0.022139501268684934,-0.49139641597771044,-0.25727767523516426,0.07315976217621696,-0.5595783380925121,-0.1634464927181864,-0.2615524697937404,-0.38527096895376906,-0.2573048826703076,-0.32501921341210216,-0.5404699781773173,-0.3200319157414361,-0.3688762541793906,-0.6402144524384807,-0.39203085723339887,-0.42025868325159843,-0.7062385604919388,-0.24884314622676476,-0.2004746465556665,-0.31238679971820915,-0.44076416961393977,-0.31850861313295753,-0.4564391648066104,-0.5668436930049451,-0.3747838982517012,-0.5356282201144116,-0.6823964042490729,-0.43061507914079045,-0.5906824875383615,-0.2911082606900154,-0.11544782590930842,-0.25574112145233696,-0.42025397685836935,-0.09883022375932027,-0.4256169059037866,-0.3118489770682254,0.020892262240186334,-0.4726795383335897,-0.2324056868804687,0.08142669876286857,-0.47937655660739853,-0.3111741251019681,-0.029964933347656268,-0.21699217578192762,-0.3542582416326638,0.012455716206117252,-0.358958869093768,-0.28671540289557834,0.07499122148421856,-0.4025798282121273,-0.2336462921356539,0.09029919127832833,-0.4183810728394372,V
-0.0,0.0,0.0,0.11916381730056831,-0.08929107894328815,-0.1278705919396526,0.15033757299640071,-0.23913261952139536,-0.17400498984124363,0.01966030621594333,-0.33606538868164704,-0.2094565176948132,-0.10637243945914218,-0.4010234768261619,-0.2355690300801524,0.16755594502421303,-0.49269102890186767,-0.08027068359608994,0.2105482968265676,-0.6877785915040288,-0.14705082926994573,0.22454343074805705,-0.8106573237163334,-0.19359620884803205,0.22966791502031988,-0.9182931869232466,-0.22410406322324486,0.03662601040920292,-0.5110335296402935,-0.06255766406572998,0.008363537904966103,-0.7390871192072157,-0.12970981290955405,-0.018779964964107516,-0.870595885172746,-0.16738834871374594,-0.04353972125012872,-0.9821051145677251,-0.18323164741216744,-0.07611632259340091,-0.467503069353473,-0.061030810313716814,-0.11626306369739174,-0.5599783550371774,-0.1705248551499989,-0.06601603691185219,-0.4288108492264322,-0.1836538669927686,-0.030654126850479413,-0.34361929004094843,-0.15814996693242384,-0.16915559671383,-0.39135570773236306,-0.06983220360377375,-0.20138933097717687,-0.47396087861710795,-0.1571015117096651,-0.16616054197742286,-0.39122097974560405,-0.15251878321906145,-0.13945167007128365,-0.3298980945683682,-0.12571134971369483,V
-0.0,0.0,0.0,0.1774651078155353,-0.04487550995820619,-0.061743109147982075,0.28501664025369516,-0.18726130445754427,-0.09277824528495184,0.2997715993710456,-0.3556590369098416,-0.1359132261553921,0.2653192021971674,-0.5002020274517336,-0.17326505062155395,0.21180532951806055,-0.36043341228450093,0.01619805166811312,0.349374124092192,-0.5371443156619505,-0.054972247851476835,0.4399644379052732,-0.6376473119362018,-0.10936415101746977,0.4851304972342511,-0.720810683619155,-0.14421627308461227,0.11149464925589156,-0.40616609610065424,-0.0011537592800245824,0.15182598834089597,-0.6594475079388916,-0.07986450976944111,0.2302836309290974,-0.8207040317494051,-0.1435325774224007,0.27163322316606464,-0.9456775643147521,-0.17863184605252452,0.016888155569021977,-0.41663438771571215,-0.03315603770936084,0.0932058967200725,-0.6004393253728231,-0.1375249237364477,0.16672148608246035,-0.45493081692190496,-0.15604003604990785,0.16662899985418173,-0.3283686817254867,-0.1370547100226232,-0.07531859188628676,-0.39777741426760355,-0.0713226309913757,0.03745192032081784,-0.5274485341596203,-0.14640462602397702,0.1116877102663604,-0.43701137072915475,-0.14514746785368457,0.12152658467308715,-0.3287300059429849,-0.12471810879295586,V
-0.0,0.0,0.0,0.08888987412219629,-0.11714921586740179,-0.11045934062040716,0.08250170224443092,-0.26288949997225625,-0.13118562827303326,-0.051608967234912644,-0.3742248319845055,-0.14081735520043748,-0.16504865391140466,-0.44312805669081046,-0.14170361798323514,0.1507895450647933,-0.5143902025405618,-0.023274982068269626,0.18001779904825738,-0.7317746874267735,-0.054681488166134704,0.20151435294811496,-0.8672496629080237,-0.09211373949389609,0.20890401459624172,-0.970136537827204,-0.12326479894202981,0.020282309758424624,-0.5057230912084025,0.002500900415902661,-0.028574959032601807,-0.7304897987787176,-0.01714679717344995,-0.07457966728822364,-0.8581570428337214,-0.0651091137021513,-0.10513113341026463,-0.9410387478817518,-0.10438503530833255,-0.08635046832058021,-0.4391761198791355,0.012800163341082818,-0.18125872085377456,-0.5890107071761144,-0.05559991164253387,-0.21295055450901532,-0.539510711893459,-0.11882986815243017,-0.2039458168165903,-0.471484669303523,-0.148807892754661,-0.16428967436820882,-0.34246897193546266,0.016307218039653446,-0.24462822848101137,-0.4321685131626148,-0.06597811295809446,-0.2596651964484782,-0.39070762673893633,-0.10539861980813212,-0.23390062672074785,-0.33275029890958396,-0.1193346788162237,V
-0.0,0.0,0.0,0.14494587436595524,-0.16964661301925468,-0.04137589048193709,0.17010063547399668,-0.39809244579819036,-0.05559353552996641,0.08285233962034291,-0.5699222546824309,-0.08710837388175614,-0.05295551833917009,-0.6487100405349453,-0.11337055854782571,0.06252176230581968,-0.49988211531886073,0.06496860408882689,0.08341288044959323,-0.7037675465951384,0.03442081512148024,0.10084920597546643,-0.8221219542344942,0.015203556427325581,0.09165803808487874,-0.920796095929682,0.0037274527812619896,-0.05928679173278432,-0.5010738502166713,0.04155485363582024,-0.1777876755999777,-0.732665421543081,0.006226901575631273,-0.22430658690522098,-0.8670104558801753,-0.008892698528372305,-0.272755214809115,-0.9620383088301869,-0.009321219747837003,-0.1588295589996704,-0.45602336309549923,0.0005071003809415957,-0.18378975444183798,-0.6540885183774091,-0.08675086687530158,-0.07393603006316801,-0.5805012848317792,-0.1070715826239341,-0.01346622738437822,-0.4729371669894946,-0.08912305477028584,-0.24612572888514314,-0.39364043009679905,-0.04510275461531251,-0.2190824476175302,-0.5609886049247547,-0.10594892580746867,-0.11365435167861908,-0.5463487367648282,-0.10884309008734289,-0.0396383520572383,-0.47792166686031884,-0.09597117518823801,V
-0.0,0.0,0.0,0.1501512427666093,-0.18081927514901008,-0.07367069755164872,0.16754939114064876,-0.4054194634610627,-0.07763495834097532,-0.004172387775237033,-0.5342556024505157,-0.08658548582224276,-0.16873151796527683,-0.5692725676722745,-0.09039214555793358,0.12640148330326664,-0.5272289237653152,0.04435015993087724,0.15403389710425314,-0.7421957581197635,0.019704389590882974,0.15689204495561168,-0.8730141592827108,-0.005044940027332058,0.14537089817574808,-0.9868236545972031,-0.02248272128655834,-0.014134353139696345,-0.5346879398679538,0.05024429920131825,-0.08926309746248161,-0.7604523073706764,0.025251267535765305,-0.12701792538995985,-0.8903319289980782,0.008915967663124852,-0.16647484726799883,-0.9860357586090304,0.0044280889117763525,-0.12689398900646684,-0.4957942857112422,0.03635296872480369,-0.1764988836759752,-0.6453941401360208,-0.04365704991691455,-0.10951255404513911,-0.5398013184918029,-0.061706034652537205,-0.07390434542046788,-0.4249732306678309,-0.04161221208340403,-0.23383257464223178,-0.43302724426300643,0.0148041342991098,-0.2907265742894572,-0.5811323539066201,-0.04685809271476083,-0.23127526821968405,-0.5281634863782689,-0.04497421147389976,-0.1890322975814306,-0.43744071658837425,-0.025404282075627598,V
-0.0,0.0,0.0,0.18286232937414565,-0.022867468599832096,-0.09753525368630506,0.31824808929801096,-0.13529101039195518,-0.1344833365761125,0.2754844382005905,-0.2865295513735315,-0.17304966178728504,0.20452461527902915,-0.4103912253068955,-0.20453254508552485,0.38578308240208237,-0.3727372562272085,-0.013562252302403176,0.5326176860411086,-0.5129785813175999,-0.06722621846357413,0.6196586729683903,-0.605755006477266,-0.11112537803960693,0.6838324960967239,-0.6893986392095923,-0.14114880939124874,0.28558501697730254,-0.44587357517474735,-0.014222378898868675,0.3756390041849392,-0.647108997029623,-0.07048659731845308,0.43634989738529506,-0.7725418759765185,-0.11198787745508282,0.48063398237758564,-0.8669227729890449,-0.13204499481937146,0.17684373112061633,-0.46333914479515076,-0.03268662317250412,0.23710338838384698,-0.5815289097089323,-0.13488133033026756,0.22692269051765213,-0.45419185255433403,-0.1578903462834346,0.20146929121879528,-0.3448066966018965,-0.14100323431194797,0.06378481011450776,-0.4480712330906644,-0.06032420927678407,0.12127260813953342,-0.5578595970695208,-0.14325933779735317,0.1302727686393923,-0.4732201798494865,-0.14500622786321662,0.11507600616980532,-0.3822927639375369,-0.1246016592627714,V
-0.0,0.0,0.0,0.21721387245329363,-0.1917620898786825,-0.0809903812058596,0.3157458732553574,-0.3837429858072082,-0.06301453697257028,0.2748540353692084,-0.5580070517396095,-0.0563710215772025,0.20055732456023997,-0.7059913917166364,-0.05198408975711953,0.4171142776539127,-0.38916813952509494,0.27507019347680395,0.49609167812520555,-0.5268206460607593,0.39804804820030554,0.5286353050411974,-0.6189852738633641,0.453527800707823,0.5532421587819522,-0.6798427600451333,0.4813906265814701,0.2880278414080764,-0.39842599112089205,0.31055447568827077,0.3552004076697825,-0.5519668575497277,0.45496368408428844,0.3732076610687912,-0.6324825274811299,0.47628340713147727,0.38292528938831083,-0.6605837622881898,0.4840794516510884,0.16689393861034701,-0.4007967148525861,0.31338433570857066,0.19880308924080464,-0.5722545054839822,0.3855014230556432,0.21399866540782445,-0.622890925654559,0.3298684951752335,0.22653036562976903,-0.611512788302671,0.2874192304654867,0.053062778222401505,-0.41706989271583045,0.3042515360305447,0.09924171429129822,-0.5706480157614504,0.3312552599627547,0.13040127738526064,-0.5981948008275484,0.3017720775540508,0.1703144190331952,-0.5707908049474514,0.2789833077293577,V
-0.0,0.0,0.0,0.09012293812144193,-0.10463871202963669,-0.14654542169523346,0.1123232081253933,-0.2774578984876869,-0.17401007979223246,0.019103601797229877,-0.43911315580386195,-0.180385186430876,-0.07058062125835014,-0.5555348313691536,-0.17769339791197802,0.24632640355726323,-0.4590062270850509,-0.06380996512658671,0.3324946944319563,-0.6628594263123422,-0.10403376858726948,0.3771644665668834,-0.7916457392020385,-0.12954520155794919,0.40516728286928566,-0.9020677051303199,-0.14475541117808496,0.1264662827940898,-0.47661241220543543,-0.024248575621409932,0.1765264103775556,-0.7176965878586176,-0.07164362593165527,0.18045398932187376,-0.8615826154722626,-0.10716887423684798,0.18162268708310328,-0.975838690821477,-0.12145801345542816,0.01337573136829893,-0.4360585636183393,-0.00395213789292282,-0.018381871080157743,-0.5413624667115622,-0.1274163045090708,-0.025453453755046086,-0.4188826602233609,-0.1791937050482538,-0.01805596327802717,-0.33061288065627076,-0.17449399937655907,-0.08245440189579521,-0.375838346450479,0.009327583464854362,-0.10513337732196343,-0.4762630180035408,-0.10685269198056563,-0.08830215271271076,-0.3844627519421965,-0.13531816315399461,-0.06377400869971821,-0.30193172453365774,-0.12774288108416762,V
-0.0,0.0,0.0,0.07745967469391676,-0.13289689547205083,-0.08451640748578527,0.08242542012586113,-0.29159923475152216,-0.1267870915198936,-0.009713417200654169,-0.3946493561475294,-0.17231875726970933,-0.12771361929885508,-0.4590259683523307,-0.21181358300180997,-0.04936943420737906,-0.5144861728277518,-0.028344087308769184,-0.05623640193734054,-0.7207025104371646,-0.09502161984450005,-0.059882711219718644,-0.8491663121862463,-0.1455280344824808,-0.08024124498762225,-0.9502766638234322,-0.1803100598724148,-0.15999304580742885,-0.4768621770734861,-0.038502315965873675,-0.25923873189346364,-0.6875399308359894,-0.10294739855036332,-0.3123670864512272,-0.8227657353982889,-0.15174480789411368,-0.3603833781025857,-0.9150399865161032,-0.18117848620622304,-0.2298798637062834,-0.39223823962033105,-0.06314562395747286,-0.29899292729214266,-0.5236346797049315,-0.16585856252475326,-0.18508771425190018,-0.4878367567975144,-0.1932782717403433,-0.09922957940053447,-0.4315660602882378,-0.18731404753787542,-0.27202400167481766,-0.2849306145194072,-0.09501820396035603,-0.2465086591803972,-0.3747634812094622,-0.18752887498008566,-0.1478167987606807,-0.35292272518404255,-0.20252183520807404,-0.07852199204095979,-0.3039556866531797,-0.1945083067366831,V
-0.0,0.0,0.0,0.04751389607981185,-0.12912934283566585,-0.11974202261888917,0.008196330995615772,-0.2759254956153962,-0.15622036610545012,-0.12295721104478195,-0.3617313220022249,-0.184216701237517,-0.22379914343288063,-0.42198264626552423,-0.20426366476679886,-0.043829842478077544,-0.5035863533289381,-0.05435717830583246,-0.09079395264761583,-0.7129134484537887,-0.11122669425496946,-0.12113562512016346,-0.8323288173083951,-0.1521341474711254,-0.14937630698801804,-0.9312441971100579,-0.1799897213889349,-0.15795042589015743,-0.46743049458990593,-0.03866377037769159,-0.2563868722782734,-0.69173030137685,-0.09889947624624461,-0.3162108717367528,-0.8157247487772226,-0.1449739479188706,-0.3698153202544922,-0.913513440370702,-0.1694987409013739,-0.23240060891270403,-0.3812698532633286,-0.038965791229966934,-0.3262166806604704,-0.5106907548135952,-0.14786948551171106,-0.25410707004441413,-0.4348398653499103,-0.1838647751828688,-0.19497051014481975,-0.3703872044093589,-0.1784049319665348,-0.2770111639570535,-0.27880010893288754,-0.04749421453023343,-0.31440701044581837,-0.36893424482735976,-0.1460042555540211,-0.2644868917578707,-0.3327051856531128,-0.16789576646519402,-0.2221854191214664,-0.28986994833376495,-0.16196039664802134,V
-0.0,0.0,0.0,0.06930670890736346,-0.13700604001654196,-0.10741486937503604,0.060285580880435743,-0.2996490166470784,-0.1447549420891386,-0.06777330005857723,-0.3922768975555926,-0.1754287797383179,-0.19599591808946315,-0.4456329692506652,-0.19695869710262276,-0.00478508555410788,-0.523241266998715,-0.04656256636972381,-0.015697216465607254,-0.7316544637250213,-0.10817269203380317,-0.03159990692885897,-0.8592984257485606,-0.14759978957276723,-0.05093005068135475,-0.9677131222898293,-0.1682398828650361,-0.11454199536165068,-0.4823431125066315,-0.038392308321477206,-0.22060632959187032,-0.6951294329397947,-0.10002669778641946,-0.3002957697112101,-0.8199267943606876,-0.13462460721092595,-0.36834990676327833,-0.9184111488842183,-0.14435826194802412,-0.18815732164478488,-0.3927434384334679,-0.04659667298338503,-0.21960895272419237,-0.45290254128163643,-0.15691498747348245,-0.14379403236553404,-0.35678717859895775,-0.17807745742824557,-0.09723296549552445,-0.2875187848469939,-0.15368090532408574,-0.23424449721019425,-0.2895825650034335,-0.062143628139448424,-0.25520225355628445,-0.3570299961438715,-0.14486712058435752,-0.19433505960027944,-0.2956914455131714,-0.1381629294366046,-0.15674548425488832,-0.24097993823248612,-0.10857500116549869,V
-0.0,0.0,0.0,0.14621363893324932,-0.049512893060450064,-0.1410624095841474,0.2060402919584379,-0.17163141694537795,-0.20592765898619436,0.07687510906794376,-0.26046267353697894,-0.2584077300143949,-0.05314834592957968,-0.3236091694551341,-0.30161814901455425,0.2300688249910473,-0.44660906342164314,-0.12157469754969547,0.296787511511999,-0.6181810989344689,-0.202562204607043,0.33163192829216387,-0.7252899137085875,-0.2588121549757018,0.35419967808399044,-0.8241669657059063,-0.2949931683156585,0.09350616507259421,-0.48066567094427165,-0.10735298472455654,0.08427085608566302,-0.7111111705972403,-0.18356925212263087,0.06809236140831355,-0.8463865158692164,-0.22733994896602985,0.050716419102884935,-0.9668079932230575,-0.2504199454384273,-0.03209010020744881,-0.45000773867310023,-0.10863167269835171,-0.0687183445728869,-0.5346915996357184,-0.2262189023306989,-0.03276255986332676,-0.38773765659097453,-0.2409042345215629,-0.003940495755720333,-0.2913097847657141,-0.2178988622746404,-0.144474744857175,-0.37984160931474503,-0.12103467719122221,-0.17164731433676989,-0.45646946718951104,-0.21148216078149548,-0.138908694074598,-0.3610482742956268,-0.20355291601147701,-0.10787015955069076,-0.28573260580916277,-0.17599779217299746,V
-0.0,0.0,0.0,0.17669401239959856,-0.01917875265797656,-0.11031632251947054,0.3015595612971428,-0.12406792241935229,-0.1594394885732224,0.23364196718423103,-0.2562388369276004,-0.20565239121418696,0.1463696102647643,-0.3657778513799816,-0.24430039913390353,0.37129186297120254,-0.3874090693472234,-0.05486811372096591,0.5045993737462219,-0.5256220258924278,-0.1251084729818277,0.582248955337775,-0.6216886654916581,-0.1768170456686522,0.6417302971707143,-0.7076331331633621,-0.20975658297994706,0.25649400871373457,-0.4579614924550495,-0.05317913536046403,0.32767856583078436,-0.6601892112503096,-0.12218661865681696,0.37015711266452617,-0.7939043357718539,-0.16471757143906535,0.40080580276579003,-0.8974913738681857,-0.18402158107533817,0.13935315887355618,-0.46525277725386716,-0.06887665948922367,0.1743582289400494,-0.5438442707161419,-0.17831549304331795,0.17205275356949937,-0.40927090353840756,-0.19916382001614824,0.15996317454460698,-0.309076482520577,-0.18038435281961748,0.023353455806429366,-0.435261592380805,-0.09464784543138942,0.05582947468437343,-0.4969257176319438,-0.18170423575208522,0.06739608892146527,-0.40012919399707186,-0.1823742548725578,0.06287400184074503,-0.31989853089987763,-0.1605302041457758,V
-0.0,0.0,0.0,0.09559200339824227,-0.15839358008209106,-0.030014179985287704,0.09159689466763316,-0.37905779723091165,-0.057890730356427944,0.057616062553212506,-0.5528232576753843,-0.10830689308795736,-0.047446879584824665,-0.6678783835589144,-0.15233627701787125,-0.08913980411064737,-0.48539886068429056,0.07043172886093003,-0.12286648647176074,-0.6646912945670637,0.03562566109038807,-0.13117674221301165,-0.7855109408944979,0.02196741395751228,-0.14851099769206733,-0.8684332481964497,0.016206643281910457,-0.1786124758972801,-0.45908350557425837,0.029376669493353325,-0.31781432456231345,-0.6799416149515043,-0.007932039357785322,-0.3475067714377403,-0.828790008341658,-0.014190835319982166,-0.3680421643874728,-0.929777672537273,-0.007644925385889748,-0.24372601422462264,-0.40894332361284824,-0.03173367460878717,-0.2997354416539128,-0.6325072745048054,-0.11834736847941478,-0.16248377727682017,-0.644534339772153,-0.1379386180259791,-0.05541538576058448,-0.5973115972813254,-0.1233203921113617,-0.289677891845783,-0.35604720163578957,-0.09698649678263085,-0.2707072207897564,-0.5508694161388236,-0.1669209491276893,-0.15952372795723635,-0.5899568122549408,-0.1833759991359188,-0.06294136485332434,-0.5651959619631046,-0.18076617491037397,V
-0.0,0.0,0.0,0.095945826297377,-0.07579722139351457,-0.21413096017243172,0.04947875102575983,-0.17004746731901416,-0.32235758240958523,-0.12750709972956778,-0.19205836055597245,-0.39767041023823635,-0.3004994545903121,-0.21929439306995246,-0.45914626245590884,-0.034006848669687284,-0.4525744956149088,-0.24036493080039356,-0.0729797518209975,-0.5500197865038982,-0.3610372666898176,-0.10785795034983692,-0.6110264503358733,-0.4423307187571978,-0.15344345940958123,-0.6840734677689433,-0.4970508883883802,-0.17507100071968265,-0.42060924659055576,-0.1957506555436328,-0.33270922772043854,-0.5771373284223043,-0.3086608668186695,-0.4399369150393459,-0.6518289876835459,-0.36828092333862,-0.5493525249993305,-0.730382905672879,-0.40589729535647595,-0.267871192918364,-0.3400131083363306,-0.16834347525159776,-0.3820369294938229,-0.3650129053636569,-0.31278968164683635,-0.2794575871829105,-0.242780260295973,-0.3258257238484903,-0.2089487605213474,-0.18127323388051253,-0.3067478547717149,-0.3231272436677242,-0.23235853024158837,-0.15700555557500992,-0.3679855298256241,-0.22253650963990312,-0.2687280561713056,-0.2843874070303511,-0.13913354782557547,-0.27229611735901654,-0.22418301332674828,-0.09528878114553004,-0.25667211547131685,V
-0.0,0.0,0.0,0.031446733667145364,-0.19629557127853647,0.2963824817721769,0.08715403092396821,-0.3306001515069428,0.39221889117362824,0.1652649182807817,-0.43535173300898905,0.4346851732629175,0.24517642312913576,-0.503619004871132,0.473671602518979,0.04956102539745678,-0.49868456037498154,0.16376098426610045,0.1584499174772586,-0.6950657494199325,0.1741799728264604,0.21377676839582643,-0.8116164562015566,0.18165114168916904,0.25683556877947183,-0.910097132386798,0.17505874707832367,0.0859076096480443,-0.4577854952433718,0.013719747484366314,0.23195331182870554,-0.7063325272708673,-0.02593039015505578,0.3266345099696943,-0.8310760956599226,-0.03055881074358006,0.3898362012630772,-0.9200043868086061,-0.04024505482285022,0.14895193765429576,-0.3963882363090963,-0.10207574286190717,0.3102580638191421,-0.6006140502437025,-0.07969500403539567,0.3583863029898821,-0.5265640894117725,0.03271416546861191,0.3468364012744142,-0.4625539496495976,0.10245425257269336,0.21182810803223237,-0.3243892003020119,-0.19787594353454954,0.36731764492686825,-0.4573887490164222,-0.16022757907755136,0.4111086397787369,-0.4081545017066781,-0.08141815912371507,0.4052089470866446,-0.36190816271711274,-0.026588308501491464,V
-0.0,0.0,0.0,0.13164166816958284,-0.0954309568516843,-0.06581373746066553,0.17322383319383303,-0.26522227106805163,-0.09281918359791178,0.1140385949506386,-0.3983034787257394,-0.12767182858080836,0.06634819906805518,-0.5177013921234912,-0.15597597865807344,0.0868321106502365,-0.45671639117650653,-0.02050124196047472,0.1340941634604427,-0.6680016303908397,-0.08660930302627326,0.16828861724523678,-0.7805941896551193,-0.13608216097354672,0.17969170080550917,-0.873413945483598,-0.16785795383338747,-0.01753269773785856,-0.46629927607598104,-0.03472570703472962,-0.07314466604141595,-0.7181232284700058,-0.09756342710720939,-0.0938098847123686,-0.8653392161662868,-0.14569742536119387,-0.12698037524736616,-0.9764366122449111,-0.1744921963003482,-0.1037382410439932,-0.4353519289434847,-0.06157077263851773,-0.13074672663511006,-0.6516525941098567,-0.15190025710660185,-0.03903935453266373,-0.580435133550479,-0.16979436226295244,0.012014989345814733,-0.4861763344712621,-0.15704445665528105,-0.18407239405314066,-0.37036269846018893,-0.09541692982160856,-0.1736557401527524,-0.5301517620897918,-0.1656220661530615,-0.09424152099636071,-0.5092956724826381,-0.1684425214512773,-0.039632493523249886,-0.44139889704328306,-0.15433518108343422,V
-0.0,0.0,0.0,0.045538811011904864,-0.10044878026800425,-0.11030995013552222,0.01754938058163463,-0.24167592150662878,-0.13432576945378605,-0.1116084351826567,-0.339567611795782,-0.14605303813597162,-0.2163059734878657,-0.410019887793937,-0.14850700471722791,0.0792062860672285,-0.4936226742166479,-0.05393831317444795,0.1114709126337637,-0.7042456413073677,-0.10510614354088,0.1283259783757934,-0.8377100901072266,-0.14719233876753174,0.13259243586867153,-0.9520197658564674,-0.1763530991790639,-0.035444344886699085,-0.4833436597921199,-0.03307417029554333,-0.08630917390213722,-0.7269986988851197,-0.07801403478228411,-0.1402211234327888,-0.8606701350431671,-0.11736367384434243,-0.18742616416403565,-0.9722615002486995,-0.13992500891872056,-0.12323460775845696,-0.4162999360807843,-0.025656156704793324,-0.21201181893882928,-0.5306708934181829,-0.12450867194277526,-0.18543227234583687,-0.4041307086579014,-0.15307481580842744,-0.15295465986082227,-0.3163822135392807,-0.14218486468093153,-0.18319458718840503,-0.32507197976820085,-0.02484167857584115,-0.24569891891362336,-0.38448446097307304,-0.1210273871124278,-0.22664415889600464,-0.29843148484040016,-0.13117191529635824,-0.1953210841262522,-0.23158997185591018,-0.11369423047005318,V
-0.0,0.0,0.0,0.11214963941826553,-0.12539657137767585,-0.10819949344608253,0.12923957779414097,-0.2965038164607737,-0.1434636830887765,-0.015012625891667037,-0.3899413406721955,-0.1730816563187336,-0.14977032783374683,-0.43921245253151553,-0.1945191005769478,0.11869597037585826,-0.5242522751787235,-0.045575155919252895,0.13752220552547872,-0.7308585836621224,-0.10297183967300975,0.13582670923279486,-0.8581900994267013,-0.14512155492084314,0.12539947640661434,-0.9657871465913005,-0.1720968948672341,-0.010305438403969264,-0.5207870959588227,-0.033214011183805084,-0.06694925355727374,-0.7497015118884789,-0.08896738889891344,-0.1072358480068096,-0.8777818964188897,-0.1210405234889636,-0.14373653936990963,-0.9805367589674341,-0.13374405244197732,-0.11570448430749103,-0.4649653172778227,-0.03713154026427004,-0.16014457640078097,-0.5798768587610348,-0.13545372701022657,-0.10002842785183165,-0.46513658390926965,-0.1480898332766833,-0.05897941506119121,-0.3796584054028391,-0.12404524478245721,-0.20357762070116292,-0.38307662721467495,-0.05022531595454292,-0.24355897031895535,-0.48811536281254503,-0.12495686020680456,-0.19423105864009219,-0.42296406201633724,-0.1175057319711417,-0.15830521613768167,-0.36323519284766237,-0.09112092587377595,V
-0.0,0.0,0.0,0.1663333549496632,-0.044715294957389316,-0.08459969148313433,0.302844440569674,-0.17240968707479,-0.12025191931385369,0.2915448899163985,-0.33521662980391376,-0.15886832435714088,0.20579102769765142,-0.45524350209217973,-0.1911381225136574,0.3537834521852632,-0.3733244639992355,-0.00754853222295946,0.4965027623392588,-0.512072730989285,-0.07546884631302349,0.5815438472754264,-0.5972385205469495,-0.12672125069137985,0.636791588492244,-0.6825578007677268,-0.1597691006606005,0.24043469730666722,-0.4380793799035549,-0.014352510057312503,0.32745263312015144,-0.6549787840459811,-0.08151731703908334,0.38078496857393784,-0.7894739395564211,-0.12364020214985177,0.4103942560878048,-0.9007621721300704,-0.14214099981938602,0.1176084609786484,-0.4458804320736154,-0.03806562463211382,0.15750165781324119,-0.5871433080905368,-0.15499299042004594,0.16118592221835035,-0.43452798488811006,-0.16825566188109164,0.14356649208179229,-0.3123422292630004,-0.13959664521617773,-0.00785052926946805,-0.4169657779130671,-0.06853570638224452,0.04166285799661879,-0.5267761176640741,-0.16510259589726653,0.06763959130377005,-0.42113085644358966,-0.1599073085525281,0.0672448910580025,-0.31920754317360245,-0.13008011070362938,V
